time,acc_z,acc_y,acc_x,or_qz,or_qy,or_qx,or_qw,or_roll,or_pitch,or_yaw,Class
2023-10-21 17:02:53.260,-0.7436342239379883,0.8682210445404053,0.9989395141601562,0.5973643660545349,0.0252612642943859,0.0738588720560073,0.7981621026992798,-0.0484692901372909,-0.148629680275917,-1.2885940074920654,0
2023-10-21 17:02:53.280,3.321455955505371,-0.8398804664611816,-0.9141220450401306,0.5973643660545349,0.0252612642943859,0.0738588720560073,0.7981621026992798,-0.0484692901372909,-0.148629680275917,-1.2885940074920654,0
2023-10-21 17:02:53.300,2.563608169555664,-3.274380207061768,-0.6923356056213379,0.5428204536437988,0.0528581328690052,0.0976130440831184,0.8324804902076721,-0.0184178557246923,-0.2217189967632293,-1.1576828956604004,0
2023-10-21 17:02:53.360,-3.609508991241455,-4.250425815582275,-1.263302206993103,0.5267356634140015,0.0324519276618957,0.1155282631516456,0.8415163159370422,-0.0689679160714149,-0.2306650429964065,-1.1265376806259155,0
2023-10-21 17:02:53.410,-3.2128243446350098,-4.511412620544434,-0.2902634143829345,0.5149815678596497,0.0882108360528945,0.0471911206841468,0.85134357213974,0.1032963618636131,-0.1720532327890396,-1.0791199207305908,0
2023-10-21 17:02:53.430,-3.1713366508483887,-5.592637062072754,-0.7820205688476562,0.4609580039978027,0.0914456099271774,0.0510801561176776,0.8812187314033508,0.1161102578043937,-0.1752260774374008,-0.9536892771720886,0
2023-10-21 17:02:53.450,-4.653375148773193,-5.602475166320801,-0.0807456970214843,0.4609580039978027,0.0914456099271774,0.0510801561176776,0.8812187314033508,0.1161102578043937,-0.1752260774374008,-0.9536892771720886,0
2023-10-21 17:02:53.510,-5.2319841384887695,-4.157404899597168,2.0392394065856934,0.5278388261795044,0.0721728280186653,0.0954438373446464,0.8408731818199158,0.0212231297045946,-0.2389715909957885,-1.118567705154419,0
2023-10-21 17:02:53.530,-4.676356792449951,0.5531644821166992,8.72257137298584,0.5388550162315369,0.0575829707086086,0.1520213186740875,0.8265646696090698,-0.0723467096686363,-0.3187382817268371,-1.1670827865600586,0
2023-10-21 17:02:53.550,-2.1721980571746826,3.7840423583984375,2.900054454803467,0.5388550162315369,0.0575829707086086,0.1520213186740875,0.8265646696090698,-0.0723467096686363,-0.3187382817268371,-1.1670827865600586,0
2023-10-21 17:02:53.560,-14.643691062927246,-11.42270565032959,-1.908130645751953,0.5398359894752502,0.0561070851981639,0.1576168090105056,0.8249764442443848,-0.0820178613066673,-0.3264025151729584,-1.172388792037964,0
